"unit_a_id","unit_a_type","unit_a_title","unit_b_id","unit_b_type","unit_b_title","shared_themes","shared_keywords","shared_sources","title_similarity","score","candidate_type","candidate_reason","status","note","unit_a_file","unit_b_file"
"OPI-CTX-A1-01","观点单元","""GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多…""","OPI-HAR-13-02","观点单元","""「harness」在本文中与 GitHub Copilot 互换使用：GitHub Copilo…""","","""工具""","","0.40","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-01_GitHub 把 Copilot code review 的专用代码探索工具换成维护更好、可被多….md","02-内容单元库/观点单元/OPI-HAR-13-02_「harness」在本文中与 GitHub Copilot 互换使用：GitHub Copilo….md"
"OPI-CTX-A1-02","观点单元","""回归并不是工具能力不足，而是工具说明把代码审查 agent 引向了通用 coding assis…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.12","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-02_回归并不是工具能力不足，而是工具说明把代码审查 agent 引向了通用 coding assis….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-A1-02","观点单元","""回归并不是工具能力不足，而是工具说明把代码审查 agent 引向了通用 coding assis…""","OPI-HAR-16-01","观点单元","""这篇内容的核心不是“更会 prompt 一个 coding agent”，而是把人的一次性提示升…""","","""上下文""","","0.39","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-02_回归并不是工具能力不足，而是工具说明把代码审查 agent 引向了通用 coding assis….md","02-内容单元库/观点单元/OPI-HAR-16-01_这篇内容的核心不是“更会 prompt 一个 coding agent”，而是把人的一次性提示升….md"
"OPI-CTX-A1-02","观点单元","""回归并不是工具能力不足，而是工具说明把代码审查 agent 引向了通用 coding assis…""","OPI-HAR-28-03","观点单元","""agent 与 harness 不是同一个东西：agent 是目标导向、会用工具、能自我纠错的涌…""","","""工具""","","0.39","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-02_回归并不是工具能力不足，而是工具说明把代码审查 agent 引向了通用 coding assis….md","02-内容单元库/观点单元/OPI-HAR-28-03_agent 与 harness 不是同一个东西：agent 是目标导向、会用工具、能自我纠错的涌….md"
"OPI-CTX-A1-03","观点单元","""真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用…""","OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-03_真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用….md","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md"
"OPI-CTX-A1-03","观点单元","""真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.11","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-03_真正的修复是为“审查 pull request”重写工作流：从 diff 出发形成具体问题，先用….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-A1-04","观点单元","""经过 benchmark trace 的反复调试，新工作流在生产中把平均 review cost…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.12","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-04_经过 benchmark trace 的反复调试，新工作流在生产中把平均 review cost….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-A1-04","观点单元","""经过 benchmark trace 的反复调试，新工作流在生产中把平均 review cost…""","OPI-HAR-13-02","观点单元","""「harness」在本文中与 GitHub Copilot 互换使用：GitHub Copilo…""","","""工具""","","0.36","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-04_经过 benchmark trace 的反复调试，新工作流在生产中把平均 review cost….md","02-内容单元库/观点单元/OPI-HAR-13-02_「harness」在本文中与 GitHub Copilot 互换使用：GitHub Copilo….md"
"OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","OPI-CTX-A2-01","观点单元","""基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model…""","""Context Engineering""","","""SRC-EXT-001""","0.09","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md","02-内容单元库/观点单元/OPI-CTX-A2-01_基准测试很少孤立地衡量模型（Benchmarks rarely measure AI model….md"
"OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","OPI-CTX-A2-02","观点单元","""在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的…""","""Context Engineering""","","""SRC-EXT-001""","0.15","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md","02-内容单元库/观点单元/OPI-CTX-A2-02_在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的….md"
"OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","OPI-CTX-A2-03","观点单元","""关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3…""","""Context Engineering""","","""SRC-EXT-001""","0.09","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md","02-内容单元库/观点单元/OPI-CTX-A2-03_关键数字：官方 harness 下 GPT-5.6 Sol 得 13.3%，开启两项设置后得 3….md"
"OPI-CTX-A1-05","观点单元","""同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.09","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A1-05_同一套指令放到 Copilot CLI 并没有取得同样收益，因为 CLI 面向宽泛、交互式、可转….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-CTX-A2-02","观点单元","""在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的…""","OPI-CTX-A2-04","观点单元","""做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。""","""Context Engineering""","","""SRC-EXT-001""","0.14","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-CTX-A2-02_在 ARC-AGI-3 上，OpenAI 把自己在 ChatGPT 和 Codex 里已经在用的….md","02-内容单元库/观点单元/OPI-CTX-A2-04_做模型比较要挑用了这些设置的 eval，因为它们更接近真实使用。.md"
"OPI-HAR-01-01","观点单元","""这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点…""","OPI-HAR-02-05","观点单元","""推导出的核心组件依次是：文件系统 → bash 与代码执行 → 沙箱与默认工具链 → 记忆与搜索…""","""Harness Engineering""","","""SRC-EXT-002""","0.15","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-HAR-01-01_这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点….md","02-内容单元库/观点单元/OPI-HAR-02-05_推导出的核心组件依次是：文件系统 → bash 与代码执行 → 沙箱与默认工具链 → 记忆与搜索….md"
"OPI-HAR-01-01","观点单元","""这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点…""","OPI-HAR-04-02","观点单元","""每一次的本能反应都一样：「再等等，GPT-6 就能解决」「模型的指令遵循能力会变强」「等我用的那…""","""Harness Engineering""","","""SRC-EXT-002""","0.06","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-HAR-01-01_这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点….md","02-内容单元库/观点单元/OPI-HAR-04-02_每一次的本能反应都一样：「再等等，GPT-6 就能解决」「模型的指令遵循能力会变强」「等我用的那….md"
"OPI-HAR-01-01","观点单元","""这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点…""","OPI-HAR-04-03","观点单元","""模型确实会变聪明，一些既有的失败模式会消失。但正因为它更聪明，我们会把更大更难的问题交给它，于是…""","""Harness Engineering""","","""SRC-EXT-002""","0.09","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-HAR-01-01_这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点….md","02-内容单元库/观点单元/OPI-HAR-04-03_模型确实会变聪明，一些既有的失败模式会消失。但正因为它更聪明，我们会把更大更难的问题交给它，于是….md"
"OPI-HAR-01-01","观点单元","""这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点…""","OPI-HAR-05-07","观点单元","""全文最重要的一条负面结果来自 STOP：同一套递归改进，在 GPT-4 上让下游平均表现随迭代上…""","""Harness Engineering""","","""SRC-EXT-002""","0.08","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-HAR-01-01_这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点….md","02-内容单元库/观点单元/OPI-HAR-05-07_全文最重要的一条负面结果来自 STOP：同一套递归改进，在 GPT-4 上让下游平均表现随迭代上….md"
"OPI-HAR-01-01","观点单元","""这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点…""","OPI-HAR-06-01","观点单元","""Cursor 的这项研究要回答一个很朴素的问题：能不能多花 10 倍算力，换来 10 倍有意义的…""","""Harness Engineering""","","""SRC-EXT-002""","0.15","6","近似重复候选","自动识别","待人工判断","","02-内容单元库/观点单元/OPI-HAR-01-01_这是一篇一线技术领导者对 OpenAI「Harness engineering」写作的近距离评点….md","02-内容单元库/观点单元/OPI-HAR-06-01_Cursor 的这项研究要回答一个很朴素的问题：能不能多花 10 倍算力，换来 10 倍有意义的….md"
